# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 0, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/daqconfig.dat, 210.0.csv, DAQgraph.csv, Z:\Tweezer\Code\Python 3.9\awg\diffraction efficiency\AWG3 DAQ traces, 20.0, 600.0, /Dev4/PFI0, 1.0, rising, [[Dev4/ai7, 1146, 1.0, 0.0, 10.0, 1, 1]]
# Time (s), Dev4/ai7
0.0,-0.00091278273389582
5.000416701391782e-05,0.0004032420993410196
0.00010000833402783565,0.0004032420993410196
0.00015001250104175348,7.423589099135597e-05
0.0002000166680556713,0.0004032420993410196
0.0002500208350695891,7.423589099135597e-05
0.00030002500208350697,0.0004032420993410196
0.0003500291690974248,0.0007322483077176478
0.0004000333361113426,7.423589099135597e-05
0.0004500375031252604,0.0004032420993410196
0.0005000416701391782,0.0004032420993410196
0.0005500458371530961,0.0007322483077176478
0.0006000500041670139,0.0004032420993410196
0.0006500541711809317,0.0004032420993410196
0.0007000583381948496,0.0004032420993410196
0.0007500625052087673,7.423589099135597e-05
0.0008000666722226852,0.0007322483077176478
0.000850070839236603,0.0004032420993410196
0.0009000750062505208,7.423589099135597e-05
0.0009500791732644387,0.0004032420993410196
0.0010000833402783564,0.0004032420993410196
0.0010500875072922743,-0.0002547703173313154
0.0011000916743061921,0.0004032420993410196
0.00115009584132011,-0.0002547703173313154
0.0012001000083340279,7.423589099135597e-05
0.0012501041753479455,7.423589099135597e-05
0.0013001083423618634,7.423589099135597e-05
0.0013501125093757812,7.423589099135597e-05
0.001400116676389699,7.423589099135597e-05
0.001450120843403617,0.0004032420993410196
0.0015001250104175346,7.423589099135597e-05
0.0015501291774314525,0.0004032420993410196
0.0016001333444453703,0.0004032420993410196
0.0016501375114592882,0.0004032420993410196
0.001700141678473206,0.0007322483077176478
0.0017501458454871237,7.423589099135597e-05
0.0018001500125010416,0.0007322483077176478
0.0018501541795149594,0.0007322483077176478
0.0019001583465288773,7.423589099135597e-05
0.0019501625135427952,0.0004032420993410196
0.002000166680556713,0.0004032420993410196
0.002050170847570631,0.0004032420993410196
0.0021001750145845485,7.423589099135597e-05
0.002150179181598466,7.423589099135597e-05
0.0022001833486123843,0.0004032420993410196
0.002250187515626302,7.423589099135597e-05
0.00230019168264022,7.423589099135597e-05
0.0023501958496541376,7.423589099135597e-05
0.0024002000166680557,0.0004032420993410196
0.0024502041836819734,7.423589099135597e-05
0.002500208350695891,7.423589099135597e-05
0.002550212517709809,7.423589099135597e-05
0.0026002166847237267,7.423589099135597e-05
0.002650220851737645,-0.0002547703173313154
0.0027002250187515625,0.0004032420993410196
0.00275022918576548,7.423589099135597e-05
0.002800233352779398,0.0004032420993410196
0.002850237519793316,0.0004032420993410196
0.002900241686807234,7.423589099135597e-05
0.0029502458538211516,-0.0002547703173313154
0.0030002500208350692,7.423589099135597e-05
0.0030502541878489873,7.423589099135597e-05
0.003100258354862905,-0.0005837765256270361
0.003150262521876823,7.423589099135597e-05
0.0032002666888907407,7.423589099135597e-05
0.0032502708559046583,7.423589099135597e-05
0.0033002750229185764,-0.0002547703173313154
0.003350279189932494,7.423589099135597e-05
0.003400283356946412,0.0004032420993410196
0.0034502875239603298,0.0004032420993410196
0.0035002916909742474,0.0004032420993410196
0.0035502958579881655,7.423589099135597e-05
0.003600300025002083,0.0004032420993410196
0.0036503041920160012,7.423589099135597e-05
0.003700308359029919,0.0004032420993410196
0.0037503125260438365,-0.0002547703173313154
0.0038003166930577546,7.423589099135597e-05
0.0038503208600716723,0.0004032420993410196
0.0039003250270855903,7.423589099135597e-05
0.003950329194099508,0.0004032420993410196
0.004000333361113426,-0.0002547703173313154
0.004050337528127343,0.0004032420993410196
0.004100341695141262,0.0004032420993410196
0.0041503458621551794,0.0004032420993410196
0.004200350029169097,0.0004032420993410196
0.004250354196183015,-0.0002547703173313154
0.004300358363196932,0.0004032420993410196
0.004350362530210851,7.423589099135597e-05
0.0044003666972247685,7.423589099135597e-05
0.004450370864238686,0.0004032420993410196
0.004500375031252604,7.423589099135597e-05
0.0045503791982665215,7.423589099135597e-05
0.00460038336528044,7.423589099135597e-05
0.004650387532294358,0.0004032420993410196
0.004700391699308275,0.0004032420993410196
0.004750395866322193,0.0004032420993410196
0.0048004000333361115,0.0004032420993410196
0.004850404200350029,-0.0002547703173313154
0.004900408367363947,7.423589099135597e-05
0.004950412534377864,0.0007322483077176478
0.005000416701391782,7.423589099135597e-05
0.0050504208684057006,7.423589099135597e-05
0.005100425035419618,7.423589099135597e-05
0.005150429202433536,0.0004032420993410196
