# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 0, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/DEoptimiseConfig.dat, 212.5.csv, 99.2MHz.csv, Z:\Tweezer\Code\Python 3.9\awg\diffraction efficiency\AWG1 DAQ traces, 50.0, 600.0, /Dev4/PFI0, 1.0, rising, [[Dev4/ai0, Cs MOT, 1.0, 0.0, 10.0, 1, 1]]
# Time (s), Dev4/ai0
0.0,-0.0002547703173313154
2.000066668888963e-05,0.0004032420993410196
4.000133337777926e-05,7.423589099135597e-05
6.000200006666889e-05,7.423589099135597e-05
8.000266675555852e-05,7.423589099135597e-05
0.00010000333344444814,-0.0005837765256270361
0.00012000400013333778,7.423589099135597e-05
0.0001400046668222274,7.423589099135597e-05
0.00016000533351111704,-0.0002547703173313154
0.00018000600020000668,-0.0005837765256270361
0.0002000066668888963,7.423589099135597e-05
0.00022000733357778593,7.423589099135597e-05
0.00024000800026667557,7.423589099135597e-05
0.0002600086669555652,7.423589099135597e-05
0.0002800093336444548,-0.0002547703173313154
0.00030001000033334443,-0.0002547703173313154
0.00032001066702223407,7.423589099135597e-05
0.0003400113337111237,-0.0005837765256270361
0.00036001200040001335,-0.0002547703173313154
0.00038001266708890294,-0.0002547703173313154
0.0004000133337777926,-0.0002547703173313154
0.0004200140004666822,-0.0002547703173313154
0.00044001466715557185,7.423589099135597e-05
0.0004600153338444615,-0.0002547703173313154
0.00048001600053335113,7.423589099135597e-05
0.0005000166672222407,-0.0002547703173313154
0.0005200173339111304,-0.0005837765256270361
0.00054001800060002,-0.0002547703173313154
0.0005600186672889096,7.423589099135597e-05
0.0005800193339777993,-0.0002547703173313154
0.0006000200006666889,-0.0002547703173313154
0.0006200206673555786,-0.0002547703173313154
0.0006400213340444681,7.423589099135597e-05
0.0006600220007333577,-0.0002547703173313154
0.0006800226674222474,-0.0002547703173313154
