frequency (MHz),0.0,2.5,5.0,7.5,10.0,12.5,15.0,17.5,20.0,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0,52.5,55.0,57.5,60.0,62.5,65.0,67.5,70.0,72.5,75.0,77.5,80.0,82.5,85.0,87.5,90.0,92.5,95.0,97.5,100.0,102.5,105.0,107.5,110.0,112.5,115.0,117.5,120.0,122.5,125.0,127.5,130.0,132.5,135.0,137.5,140.0,142.5,145.0,147.5,150.0,152.5,155.0,157.5,160.0,162.5,165.0,167.5,170.0,172.5,175.0,177.5,180.0,182.5,185.0,187.5,190.0,192.5,195.0,197.5,200.0,202.5,205.0,207.5,210.0,212.5,215.0,217.5,220.0,222.5,225.0,227.5,230.0,232.5,235.0,237.5,240.0,242.5,245.0,247.5,250.0
90.0,-6.924135906455014e-05,-9.087069362533562e-05,-7.643690807377587e-05,-3.3234895971355024e-05,-4.059236189314458e-05,-1.1667211470972176e-05,-4.771826335442737e-05,-2.601518154966389e-05,1.0008642071710937e-05,2.7691539137572476e-06,1.7226233473965727e-05,-2.6110625242935773e-05,2.767938061769412e-06,6.0582204865782145e-05,4.60056410250564e-05,1.7163617451148575e-05,3.8917928886909367e-05,6.767172960685626e-05,8.209781627267068e-05,5.3212183124315216e-05,8.228235366843327e-05,0.00013977136377529086,0.00013972199811645595,0.0001683667262951169,0.0002116850835738924,0.00017556031883160292,0.00019002803282535796,0.00026987667650242743,0.00029087414381192753,0.00027702761737109495,0.00043559145985757637,0.00037015083512272344,0.000442310529621823,0.0005066021309581416,0.0005573144897261716,0.0006004868663174924,0.0006876664993619493,0.0007246800971057349,0.0008623087381927873,0.0009169001793137055,0.0009984342063578556,0.001085216885049298,0.001192368299954187,0.0013265784333989048,0.0014074002282464552,0.0015167816504924742,0.001586555327522754,0.0017950418063030946,0.0018973566679521686,0.002117053124895916,0.0022456927463678643,0.002515900540828892,0.0027678341212043277,0.0030774859658928015,0.003396902002501558,0.003841345511767572,0.004303347433814517,0.00487992321709044,0.005414762389367376,0.006174825428504427,0.006901726145286585,0.00767166733283225,0.00855626499767016,0.00954381307290266,0.010559102033499483,0.0118041055418741,0.012767018953377717,0.013968350528448633,0.015562786023668682,0.016596205935409242,0.01793448761377925,0.01938566611287274,0.020895174302470003,0.022395142268007387,0.02389696289528674,0.025135520991843786,0.02653514038919891,0.02804729106003335,0.029049871716327558,0.030363460318842468,0.03102054031352558,0.03192833127616668,0.032733997120562554,0.03367383796934141,0.03455113558761989,0.035272142860920994,0.03609206480711612,0.036747667382908904,0.037406369477679245,0.03807243385631866,0.03849910976924318,0.03913854985394702,0.03963392037086991,0.04018413483359113,0.04071230303308322,0.04110492138192338,0.04156666810848932,0.042298843526256895,0.04289399991452524,0.043091918547928224
90.55,-2.6035039315032228e-05,-1.8839412587162582e-05,-1.1632095092259723e-05,2.7690741530407813e-06,-5.504975025335934e-05,-6.222311982654023e-05,-1.1652483869503728e-05,-3.3210742365290994e-05,2.4466239454770993e-05,-2.603485183595943e-05,2.778036007916448e-06,-4.444746241617818e-06,-4.429901632612608e-06,-3.334872145824396e-05,1.7182540127574027e-05,-4.4299016332085285e-06,1.7234824424095467e-05,5.324978699196017e-05,2.4407133760127742e-05,7.482982034015007e-05,8.950989843925347e-05,0.00010371910696229884,9.647456983939689e-05,0.00014676698832911017,0.00019007320847634444,0.00021155858618511275,0.00021883701748327478,0.00024100093315903854,0.00029087414381429407,0.00031311343947500056,0.00042837783565678685,0.0004565933536709515,0.0004999550699380427,0.0004922068660248491,0.0005501126066504539,0.0006220911152215131,0.0007165041461601616,0.0007391181772386793,0.0008261939842470586,0.0008953065047873776,0.0009912192810082575,0.0011068657221823704,0.0012212069863149818,0.0013193838044262783,0.0014362131557815018,0.0015528294886681744,0.0016873417686621146,0.0018889910611365158,0.0019621904250760754,0.0021675648911914707,0.0023466601782893047,0.0025663071880077403,0.0028902458569634395,0.003142292645608793,0.00354855439407334,0.003992583967565214,0.004469031315236469,0.004995358691608036,0.005682110052893379,0.006448180029940073,0.0071537757170955125,0.008047168559870019,0.008959460109116978,0.009969945626829516,0.011085476373640902,0.012416133375938282,0.013422149692097951,0.01469692658061313,0.016406792242212677,0.01752607257302495,0.01887864148045728,0.02040202464887764,0.022019429179266137,0.02356156173285822,0.025146190526953112,0.02642789712620674,0.02785347429710884,0.029463899175807846,0.030445398842760076,0.03188185480020996,0.03256673205178826,0.03346916809707509,0.03431218703337592,0.03526931497740611,0.036176006153482515,0.036966745610575995,0.03783321518019822,0.03847717811837648,0.03916721786245364,0.039928087459229114,0.04028795959007964,0.04095245774576807,0.04152625761777091,0.042129091570759516,0.04268688471529135,0.04306766437045643,0.0436329836089481,0.044395633542726264,0.04493952629923867,0.04507020694876083
91.1,-3.3236092605241195e-05,-1.1636284483108442e-05,-4.7634768972650304e-05,-1.8833307922305232e-05,-4.448890989055198e-06,-1.166721147097218e-05,9.986983824880284e-06,-2.6015181547894557e-05,1.0008642072303909e-05,-4.431847525000977e-06,-3.3342457659872334e-05,9.999173094173443e-06,2.767938062360546e-06,-4.057417733032517e-05,-1.1640560770500133e-05,1.716361744996771e-05,6.782873483614144e-05,8.209367222175236e-05,6.046381033061514e-05,5.3212183122543365e-05,6.782726412501495e-05,8.929820423840367e-05,8.926666512724187e-05,0.0001467669883273366,0.00018286925011207672,0.0001611610118904362,0.00024044375597715963,0.0002843145481759046,0.00030527936239634724,0.00033476493273710753,0.00039952333886311394,0.0004277791808217378,0.00047113279977904364,0.0005066021309581394,0.0005789201389574687,0.000607688282617058,0.0006732476759637339,0.0007679943375045681,0.000891200541348296,0.000931295962332047,0.0009840043556598496,0.0010996494431358226,0.0012067876431345844,0.0013049945464857842,0.0014578228514345794,0.001567248623938101,0.0017017398316813374,0.001860083598106505,0.002034227932995712,0.002203644724263593,0.002397143894253936,0.00258791003679954,0.0029550520700115175,0.0032503037784756272,0.0036135482761772662,0.004100611435999141,0.004620307902643414,0.005197370772031503,0.005848299141053867,0.006735921715722702,0.007456235203334049,0.008401006254683329,0.009333855569865145,0.010432191109222593,0.011554165854782264,0.012992159572989957,0.01401248728114231,0.015411075384659526,0.017149806264166602,0.018290149035500886,0.01978675894074485,0.021375133886329313,0.023028375864526284,0.024699180718270007,0.02630154556327784,0.027554213758513368,0.02903493200829035,0.03070792559374827,0.031733024388873245,0.03317716762964562,0.033932293915963786,0.034700397521015856,0.035587710389316365,0.03655435980921672,0.037504789195912554,0.0383152167367701,0.039149870216358615,0.03981754894038799,0.040552803478855246,0.04120834459811637,0.041651236270183266,0.04229849257237989,0.04288615016623406,0.04346895065856947,0.04402008767812757,0.04449642581308307,0.04504412590442952,0.04582952087615726,0.04648087364829476,0.04665139366616717
91.65,-1.8833986021281196e-05,-4.433156379055001e-06,-2.603316464547843e-05,-4.763648401804423e-05,-3.336366771126078e-05,-6.222311982713194e-05,-4.0505107458270024e-05,-1.88196207328577e-05,-4.78217474546024e-05,2.769153913166558e-06,-1.1670161459317299e-05,1.722113276206837e-05,-2.602342071575937e-05,-2.6123265588532145e-05,2.4388315352831418e-05,3.15592968393423e-05,3.169022739989762e-05,2.4405901762168688e-05,7.488648095727309e-05,6.762394126840263e-05,8.950989844103137e-05,0.00012535046105080177,0.00016855361696979773,0.00017556663895104268,0.0001612573750192682,0.00017556031883101303,0.00019002803282595118,0.000248219868996668,0.0003340897995574982,0.00030589627505291333,0.0003706688420700374,0.00042777918082233116,0.0004783383673179037,0.0005497879257603813,0.000571718255878196,0.0006292925315210746,0.0007165041461595656,0.0007679943375039711,0.0008189710334568404,0.0009097022878057193,0.001012864057060622,0.0011501633964449338,0.0012356263294965733,0.001348162320311431,0.001479432547088253,0.0016032964621167905,0.001752133052253414,0.001946805987185122,0.0020126166806198813,0.002239724557334508,0.002447627610219771,0.002667120482370872,0.003077463805785724,0.003401519364504793,0.003736314497941844,0.004251849891824792,0.00477158449006687,0.005449885872609767,0.006130098029729875,0.007009276317279883,0.007845111685747624,0.008762065127045728,0.009816249721382958,0.010959439862788422,0.012167067484240908,0.01361138773513087,0.014667618020548908,0.016096369691978318,0.01807316349599637,0.01921280740595604,0.02070929096463214,0.022434741723612386,0.02408776988502907,0.025880000425887804,0.027594099011609134,0.028882689787855787,0.030302837846126588,0.03207419738391527,0.03307819744710734,0.03453004991987784,0.03525450461154808,0.03612603159267452,0.03692088452008522,0.037991011055671355,0.03892023200387636,0.0396853210914153,0.040574447798407666,0.041251601596025256,0.04200333842307136,0.04263964331151907,0.04316598813915785,0.043702111778550747,0.04433238510078554,0.045003305422665424,0.045583898723333245,0.04598291499296928,0.04656326378604079,0.04736428470775844,0.048015018442081024,0.048182040171314736
92.2,-4.0437145897220845e-05,-6.205818121030289e-05,-1.8832629869164054e-05,9.969868178747025e-06,-1.890627935104673e-05,-5.5000847203132235e-05,-8.378404284171564e-05,-4.0406303180918094e-05,-1.1677753998434335e-05,-1.1632848961987129e-05,-4.446062727181186e-06,-4.44474623984129e-06,1.7163617451123882e-05,1.000401376713579e-05,3.159409057749773e-05,3.1559296841112895e-05,2.779421451257022e-06,6.767172960567394e-05,8.93091515868873e-05,6.762394126781082e-05,0.00011119253275349266,0.00011814000968796701,0.00012530618869096625,0.00016116681363859817,0.00016846133338117088,0.00018995962577276964,0.00021163477131864642,0.00021934412565208992,0.0002908741438119232,0.0003203306038953065,0.00039952333886371046,0.0004277791808211466,0.00047833836731790377,0.0005066021309593229,0.0005861220220325868,0.0006652996130289637,0.0007309229695613508,0.0007968704977698599,0.0008912005413488934,0.0009312959623302639,0.0010489386838163476,0.0011068657221787843,0.0012716746874502543,0.0013697462072257435,0.0015010422427425235,0.001660973003197677,0.0017521330522540135,0.0020046209132409355,0.002091857939335867,0.0022974522902511106,0.0024836874073401165,0.0027463309279464245,0.0031422700188477107,0.003451924559851686,0.0038735238046343945,0.00438148285397439,0.00493006472452965,0.0056230390844658786,0.006339640793144882,0.007289824461044223,0.008089959841406145,0.00913034517696313,0.010161845531540151,0.011407240174216933,0.01262133575098192,0.014245016552537553,0.015337147238116682,0.01679609124828282,0.018765681420349522,0.02002013348071272,0.021588579300591982,0.02338622631304738,0.025096716572162073,0.02690961761100609,0.028691686298545217,0.029951246595254055,0.03137623540319664,0.033152833008981294,0.03407808544338496,0.0356022810979601,0.03635995945668695,0.037162856373299004,0.03800904286594355,0.03913166883067308,0.040039587287077835,0.04081024887872619,0.04161050422298572,0.04233975210493597,0.04310747696411656,0.04368974186638842,0.04421188824051397,0.04481061105048006,0.04541166490408022,0.04597578379551855,0.046621635086503944,0.04697150245851801,0.04756402286574051,0.048430693380907094,0.04906659187022289,0.049207284529895305
92.75,-5.483925248059085e-05,-1.8839412585980853e-05,-4.763476897147041e-05,-1.8833307921123882e-05,-3.3363667710667816e-05,-4.05563019598688e-05,-4.771826335501837e-05,-4.760186399772427e-05,-4.448955310163883e-06,-2.6034851835369442e-05,-4.446062727181186e-06,-4.444746241026111e-06,2.4361457147276495e-05,-3.334872145883596e-05,2.438831535283072e-05,-2.6023420716975196e-05,3.169022739989692e-05,2.4405901760394164e-05,-4.438207496144424e-06,6.041806219429081e-05,7.505480889702018e-05,0.00011814000968915169,0.00011089037926665828,0.00016836672629452705,0.00016846133338117088,0.00018275997230396318,0.00021883701748209145,0.00026987667650242743,0.0003484950181395536,0.0003275477683179861,0.00042116421145777335,0.00041337209439476404,0.0004855439348591357,0.0005353926608294582,0.0006005257881869776,0.0006652996130277729,0.0007525512046586727,0.0007824324176357261,0.0008912005413476991,0.000981681202896841,0.0010561536091659416,0.0011573796754872987,0.0012716746874502543,0.0014129139810543667,0.0015658713297017509,0.0016393443002918947,0.0018817156194509848,0.002062435839299758,0.002135080444092333,0.0023551800231689144,0.0026279265958299367,0.0028687470711206316,0.003279083135319633,0.0036535453412604815,0.0040685054510125815,0.004647950609548012,0.005189396017329289,0.005976560225406976,0.006715372644873112,0.007663888652828087,0.008608461818249591,0.009606942888786033,0.01073783854868971,0.012042827713303627,0.01339287074409107,0.015065853884679454,0.016143461995265312,0.017769930528375902,0.019905450505088882,0.021166248177105183,0.02272732976949728,0.02466928886675004,0.02645879460125242,0.02833524140739409,0.030229752695934205,0.03151076193769593,0.03286026155772008,0.0346916865026714,0.03563906166970775,0.03720702977596824,0.03794227717826179,0.038703693202009365,0.03955840740013786,0.04079933937745434,0.0416933444497054,0.04238947442843325,0.043301290751532,0.04402602508137908,0.044781726257461574,0.04533681425950289,0.04597188565497275,0.04649495410244826,0.047102536598325945,0.04773344841263483,0.04835840219681868,0.04872498241815316,0.04932795074258739,0.050239264849583944,0.050917649208887424,0.051142252758955176
93.3,-2.6035039314441538e-05,-4.765192500337635e-05,-3.3233699420612916e-05,-1.8833307921714555e-05,-1.8906279347491067e-05,9.999606395699235e-06,-6.935773104821898e-05,-2.601518155025413e-05,-2.6135351381494393e-05,2.4372158227667757e-05,-3.334245765987163e-05,-4.4447462404329965e-06,2.76793806058925e-06,1.7229469638033002e-05,2.770989678832489e-06,2.7679380623630104e-06,3.891792888690866e-05,2.440590176216869e-05,6.767514564483107e-05,7.482982034133226e-05,0.00013287516707010123,0.0001325609124154113,0.00013251409340548595,0.00016116681363859817,0.00016846133338235133,0.00020435893271393947,0.00020443252515520464,0.00025543880482954484,0.0003196845809766272,0.00038528508368696444,0.00042837783565797085,0.0004421862672439734,0.0004783383673184951,0.0005569855582279112,0.0005717182558793782,0.0006580981967270295,0.000730922969558375,0.0008329656981031149,0.0009200923445067886,0.0010032748774237616,0.0011283028626750133,0.0012078936287982067,0.0013221423885891033,0.001470471012829441,0.001673919807982072,0.0017907452206455527,0.0018529194934041565,0.002105797033843571,0.002207117952020381,0.002477851455630989,0.0027288940277833173,0.0029839622647074237,0.0034807024648898454,0.003811961669531198,0.004277930182342569,0.00484960188407222,0.005463134604232891,0.006272363629127483,0.00709110449671351,0.008088307639798648,0.009047748215473161,0.01012686766552953,0.01132823139154867,0.012728973352463493,0.01409229966350977,0.0158434892524977,0.017036167619898734,0.018714915312066854,0.020908158751466007,0.02226190499486984,0.02395256761707883,0.025952351421944558,0.02778483882168042,0.02974646496526831,0.031710051343395024,0.032976417562539245,0.03436589974576053,0.036208967286073084,0.037135296948774606,0.03867505099034596,0.03949569412192334,0.040230129688834784,0.04107174020327461,0.042358719631497725,0.04318100373370509,0.043947066753887314,0.04475464768477279,0.045568172164925744,0.046419892594674134,0.04691196209657961,0.047623686509959004,0.048042534259613294,0.04859194273145248,0.049332635075261005,0.04994383275669503,0.05034135900929979,0.050832689219691356,0.051860494256711534,0.052495009356358625,0.052824519916537915
93.85,-4.043714589722084e-05,-4.044879689873203e-05,-6.923637329982147e-05,-8.364045414007944e-05,-1.8906279351046728e-05,-4.444938849340811e-06,-4.0505107457088054e-05,-3.321074236647078e-05,2.7798433804770416e-06,-3.323585327235559e-05,-4.446062725404135e-06,-1.1666705908328627e-05,1.7163617450534157e-05,2.778557896239285e-06,2.43883153534218e-05,-1.1627741328191041e-05,6.782873483614216e-05,2.4405901761577178e-05,5.325247501699005e-05,2.438866683377888e-05,8.228235366843255e-05,0.0001253504610502103,0.00013251409340489222,0.0001827665516063753,0.00015405341665321938,0.0002043589327145293,0.0002548482483040465,0.0002915334840105631,0.00037730545530307327,0.0003780679192654717,0.00041395058726113664,0.0004277791808205554,0.0004711327997814155,0.0005641831906960343,0.0006293333204957766,0.0006725010293291119,0.0007885982631577774,0.0008546228183046147,0.0009562070984537074,0.001024868551954246,0.0011499476387285712,0.0012439750240201945,0.001329352060180197,0.001477665641800283,0.001695529503634541,0.0018051643559190715,0.0019609049660746767,0.002156385094148202,0.0022647479583677455,0.002542795155175864,0.0027577418654863516,0.003091976508705629,0.00355270936831007,0.003927173544648061,0.004393474861710902,0.005058454989862986,0.00572246589714322,0.0065104492955891475,0.007387354610744281,0.008447984747514722,0.009465430363789655,0.010589023022819931,0.01180342563113133,0.013328447963841595,0.014726833116534908,0.01650591938104905,0.017712896077739602,0.019486773113055328,0.02172331006032243,0.023206188174193287,0.024896721488782678,0.026968709963913932,0.02888747341924801,0.03087688383694605,0.032894290262851116,0.03418937394326464,0.035532949443252124,0.037352321053244396,0.03829344060378454,0.03979765544983564,0.04063727494714882,0.041317355678506945,0.04215989855360947,0.043477719352336144,0.04427147243358623,0.045071994546025874,0.04576192476847943,0.046555434551470376,0.04743021544718269,0.04783259645003607,0.048467619698969594,0.04886311164628829,0.04946975697525178,0.050146635494651676,0.0507725805504065,0.051099035537341506,0.051487862432961676,0.05249457509225947,0.05308561909262466,0.053423782466960855
94.4,-7.644241235535103e-05,-5.485505310742978e-05,-3.323369942002225e-05,-6.20380720676847e-05,-2.6134973531153754e-05,-6.944539244817228e-05,-2.607879566359139e-05,-6.918854644578537e-05,-3.3364150071543043e-05,-4.763785614514721e-05,-1.1670161459317299e-05,-4.444746241026111e-06,-1.882558102314724e-05,-1.1672353846738425e-05,3.879986580098188e-05,-3.322126040841793e-05,0.00010396724227357244,2.77298783775427e-06,5.325247501639992e-05,6.762394126840262e-05,9.673744321007439e-05,0.00010371910696229884,0.00012530618869096622,0.00016116681363741834,0.00018286925011267008,0.00023315754659923495,0.00021883701748209145,0.0002554388048313265,0.00033408979955809365,0.0003925022481078671,0.0004644459566494667,0.00045659335367035807,0.0004927495023962173,0.0005857760880962681,0.0006437370866477945,0.0006797024456316412,0.0008174359099595616,0.0008546228183040201,0.0009489841476640841,0.0010032748774243543,0.00114994763872917,0.0012656238611562548,0.0013942391045042137,0.0015280280446063083,0.0017243424311785597,0.0018916791675607782,0.001989701092122698,0.0022647880805213008,0.002351192967892699,0.002622170787954414,0.0028442853785942495,0.0031279812567036186,0.0036679204137980803,0.004013582450995273,0.004617342678017259,0.005238500770745583,0.005974593543077639,0.00679182326510141,0.00763302543706663,0.008706952265132599,0.009739084185182104,0.010942860718365349,0.012199420830928957,0.013653464319530443,0.01515225895454874,0.01699554165021699,0.01820964356300316,0.02004222218511854,0.022307622060836977,0.023797266195240235,0.025552584102425852,0.02763907410913978,0.029586529341164416,0.03158969573753948,0.033609166196577285,0.034889711854203566,0.03618131038687373,0.03803545695247662,0.03897681729524828,0.04052446987619749,0.04136701965256656,0.04201577237448877,0.04279405706296532,0.04401195147757164,0.04487086913669072,0.04556955876219175,0.04617922527489498,0.046908542996534686,0.047762178670383154,0.048055562582641154,0.04865516040774127,0.04908625111120577,0.04952731856503641,0.05009621068989025,0.05067889601716937,0.05098358006636257,0.05137986684832381,0.052191945602508734,0.05278311166668308,0.05287506013161672
